CountryName,MortalityYear,ICD10,Class,Deaths,GDP,Health_Expenditure,Number_of_Physicians_per1000_people,Population,Zone,Deaths(per_100000)
Colombia,2001,A18,Tuberculosis,36,4862.501547,133.2450412,,40255967.0,SouthAmerica,0.09
Colombia,2001,A19,Tuberculosis,130,4862.501547,133.2450412,,40255967.0,SouthAmerica,0.32
Colombia,2001,J20,Bronchitis,57,4862.501547,133.2450412,,40255967.0,SouthAmerica,0.14
Colombia,2001,J40,Bronchitis,87,4862.501547,133.2450412,,40255967.0,SouthAmerica,0.22
Colombia,2001,J41,Bronchitis,6,4862.501547,133.2450412,,40255967.0,SouthAmerica,0.01
Colombia,2001,J42,Bronchitis,322,4862.501547,133.2450412,,40255967.0,SouthAmerica,0.8
Colombia,2002,A15,Tuberculosis,1,4908.7301229999985,126.4276288,1.4135,40875360.0,SouthAmerica,0.0
Colombia,2002,A17,Tuberculosis,83,4908.7301229999985,126.4276288,1.4135,40875360.0,SouthAmerica,0.2
Colombia,2002,A18,Tuberculosis,28,4908.7301229999985,126.4276288,1.4135,40875360.0,SouthAmerica,0.07
Colombia,2002,A19,Tuberculosis,127,4908.7301229999985,126.4276288,1.4135,40875360.0,SouthAmerica,0.31
Colombia,2002,J20,Bronchitis,33,4908.7301229999985,126.4276288,1.4135,40875360.0,SouthAmerica,0.08
Colombia,2002,J40,Bronchitis,80,4908.7301229999985,126.4276288,1.4135,40875360.0,SouthAmerica,0.2
Colombia,2002,J41,Bronchitis,7,4908.7301229999985,126.4276288,1.4135,40875360.0,SouthAmerica,0.02
Colombia,2002,J42,Bronchitis,294,4908.7301229999985,126.4276288,1.4135,40875360.0,SouthAmerica,0.72
Colombia,2003,A17,Tuberculosis,69,5026.242155,127.621257,,41483869.0,SouthAmerica,0.17
Colombia,2003,A18,Tuberculosis,42,5026.242155,127.621257,,41483869.0,SouthAmerica,0.1
Colombia,2003,A19,Tuberculosis,112,5026.242155,127.621257,,41483869.0,SouthAmerica,0.27
Colombia,2003,J20,Bronchitis,54,5026.242155,127.621257,,41483869.0,SouthAmerica,0.13
Colombia,2003,J40,Bronchitis,60,5026.242155,127.621257,,41483869.0,SouthAmerica,0.14
Colombia,2003,J41,Bronchitis,2,5026.242155,127.621257,,41483869.0,SouthAmerica,0.0
Colombia,2003,J42,Bronchitis,300,5026.242155,127.621257,,41483869.0,SouthAmerica,0.72
Colombia,2004,A15,Tuberculosis,4,5219.7923310000015,141.8265738,,42075955.0,SouthAmerica,0.01
Colombia,2004,A17,Tuberculosis,66,5219.7923310000015,141.8265738,,42075955.0,SouthAmerica,0.16
Colombia,2004,A18,Tuberculosis,40,5219.7923310000015,141.8265738,,42075955.0,SouthAmerica,0.1
Colombia,2004,A19,Tuberculosis,110,5219.7923310000015,141.8265738,,42075955.0,SouthAmerica,0.26
Colombia,2004,J20,Bronchitis,52,5219.7923310000015,141.8265738,,42075955.0,SouthAmerica,0.12
Colombia,2004,J40,Bronchitis,51,5219.7923310000015,141.8265738,,42075955.0,SouthAmerica,0.12
Colombia,2004,J41,Bronchitis,2,5219.7923310000015,141.8265738,,42075955.0,SouthAmerica,0.0
Colombia,2004,J42,Bronchitis,243,5219.7923310000015,141.8265738,,42075955.0,SouthAmerica,0.58
Colombia,2005,A17,Tuberculosis,55,5392.190579,187.1782141,1.4509999999999998,42647723.0,SouthAmerica,0.13
Colombia,2005,A18,Tuberculosis,37,5392.190579,187.1782141,1.4509999999999998,42647723.0,SouthAmerica,0.09
Colombia,2005,A19,Tuberculosis,97,5392.190579,187.1782141,1.4509999999999998,42647723.0,SouthAmerica,0.23
Colombia,2005,J20,Bronchitis,43,5392.190579,187.1782141,1.4509999999999998,42647723.0,SouthAmerica,0.1
Colombia,2005,J40,Bronchitis,67,5392.190579,187.1782141,1.4509999999999998,42647723.0,SouthAmerica,0.16
Colombia,2005,J42,Bronchitis,206,5392.190579,187.1782141,1.4509999999999998,42647723.0,SouthAmerica,0.48
Colombia,2006,A17,Tuberculosis,67,5684.022856000001,214.3140375,1.4742,43200897.0,SouthAmerica,0.16
Colombia,2006,A18,Tuberculosis,32,5684.022856000001,214.3140375,1.4742,43200897.0,SouthAmerica,0.07
Colombia,2006,A19,Tuberculosis,63,5684.022856000001,214.3140375,1.4742,43200897.0,SouthAmerica,0.15
Colombia,2006,J20,Bronchitis,42,5684.022856000001,214.3140375,1.4742,43200897.0,SouthAmerica,0.1
Colombia,2006,J40,Bronchitis,59,5684.022856000001,214.3140375,1.4742,43200897.0,SouthAmerica,0.14
Colombia,2006,J41,Bronchitis,2,5684.022856000001,214.3140375,1.4742,43200897.0,SouthAmerica,0.0
Colombia,2006,J42,Bronchitis,239,5684.022856000001,214.3140375,1.4742,43200897.0,SouthAmerica,0.55
Colombia,2007,A15,Tuberculosis,1,5998.788143,269.5802367,1.4974,43737516.0,SouthAmerica,0.0
Colombia,2007,A17,Tuberculosis,70,5998.788143,269.5802367,1.4974,43737516.0,SouthAmerica,0.16
Colombia,2007,A18,Tuberculosis,39,5998.788143,269.5802367,1.4974,43737516.0,SouthAmerica,0.09
Colombia,2007,A19,Tuberculosis,88,5998.788143,269.5802367,1.4974,43737516.0,SouthAmerica,0.2
Colombia,2007,J20,Bronchitis,33,5998.788143,269.5802367,1.4974,43737516.0,SouthAmerica,0.08
Colombia,2007,J40,Bronchitis,42,5998.788143,269.5802367,1.4974,43737516.0,SouthAmerica,0.1
Colombia,2007,J41,Bronchitis,3,5998.788143,269.5802367,1.4974,43737516.0,SouthAmerica,0.01
Colombia,2007,J42,Bronchitis,252,5998.788143,269.5802367,1.4974,43737516.0,SouthAmerica,0.58
Colombia,2008,A17,Tuberculosis,66,6121.74515,327.8603515000001,1.5206,44254975.0,SouthAmerica,0.15
Colombia,2008,A18,Tuberculosis,33,6121.74515,327.8603515000001,1.5206,44254975.0,SouthAmerica,0.07
Colombia,2008,A19,Tuberculosis,80,6121.74515,327.8603515000001,1.5206,44254975.0,SouthAmerica,0.18
Colombia,2008,J20,Bronchitis,27,6121.74515,327.8603515000001,1.5206,44254975.0,SouthAmerica,0.06
Colombia,2008,J40,Bronchitis,54,6121.74515,327.8603515000001,1.5206,44254975.0,SouthAmerica,0.12
Colombia,2008,J41,Bronchitis,3,6121.74515,327.8603515000001,1.5206,44254975.0,SouthAmerica,0.01
Colombia,2008,J42,Bronchitis,191,6121.74515,327.8603515000001,1.5206,44254975.0,SouthAmerica,0.43
Colombia,2009,A15,Tuberculosis,1,6126.995515,329.2713244,1.5438,44750054.0,SouthAmerica,0.0
Colombia,2009,A17,Tuberculosis,61,6126.995515,329.2713244,1.5438,44750054.0,SouthAmerica,0.14
Colombia,2009,A18,Tuberculosis,36,6126.995515,329.2713244,1.5438,44750054.0,SouthAmerica,0.08
Colombia,2009,A19,Tuberculosis,82,6126.995515,329.2713244,1.5438,44750054.0,SouthAmerica,0.18
Colombia,2009,J20,Bronchitis,26,6126.995515,329.2713244,1.5438,44750054.0,SouthAmerica,0.06
Colombia,2009,J40,Bronchitis,50,6126.995515,329.2713244,1.5438,44750054.0,SouthAmerica,0.11
Colombia,2009,J41,Bronchitis,2,6126.995515,329.2713244,1.5438,44750054.0,SouthAmerica,0.0
Colombia,2009,J42,Bronchitis,156,6126.995515,329.2713244,1.5438,44750054.0,SouthAmerica,0.35
Colombia,2010,A15,Tuberculosis,3,6326.549469,391.0363598,1.5676,45222700.0,SouthAmerica,0.01
Colombia,2010,A17,Tuberculosis,55,6326.549469,391.0363598,1.5676,45222700.0,SouthAmerica,0.12
Colombia,2010,A18,Tuberculosis,30,6326.549469,391.0363598,1.5676,45222700.0,SouthAmerica,0.07
Colombia,2010,A19,Tuberculosis,71,6326.549469,391.0363598,1.5676,45222700.0,SouthAmerica,0.16
Colombia,2010,J20,Bronchitis,50,6326.549469,391.0363598,1.5676,45222700.0,SouthAmerica,0.11
Colombia,2010,J40,Bronchitis,48,6326.549469,391.0363598,1.5676,45222700.0,SouthAmerica,0.11
Colombia,2010,J42,Bronchitis,143,6326.549469,391.0363598,1.5676,45222700.0,SouthAmerica,0.32
Colombia,2011,A15,Tuberculosis,1,6726.834686,418.9327236,1.6694,45663099.0,SouthAmerica,0.0
Colombia,2011,A17,Tuberculosis,61,6726.834686,418.9327236,1.6694,45663099.0,SouthAmerica,0.13
Colombia,2011,A18,Tuberculosis,20,6726.834686,418.9327236,1.6694,45663099.0,SouthAmerica,0.04
Colombia,2011,A19,Tuberculosis,55,6726.834686,418.9327236,1.6694,45663099.0,SouthAmerica,0.12
Colombia,2011,J20,Bronchitis,21,6726.834686,418.9327236,1.6694,45663099.0,SouthAmerica,0.05
Colombia,2011,J40,Bronchitis,57,6726.834686,418.9327236,1.6694,45663099.0,SouthAmerica,0.12
Colombia,2011,J42,Bronchitis,174,6726.834686,418.9327236,1.6694,45663099.0,SouthAmerica,0.38
Colombia,2012,A15,Tuberculosis,8,6926.625198999999,448.23161280000005,1.74,46076848.0,SouthAmerica,0.02
Colombia,2012,A17,Tuberculosis,48,6926.625198999999,448.23161280000005,1.74,46076848.0,SouthAmerica,0.1
Colombia,2012,A18,Tuberculosis,29,6926.625198999999,448.23161280000005,1.74,46076848.0,SouthAmerica,0.06
Colombia,2012,A19,Tuberculosis,55,6926.625198999999,448.23161280000005,1.74,46076848.0,SouthAmerica,0.12
Colombia,2012,J20,Bronchitis,19,6926.625198999999,448.23161280000005,1.74,46076848.0,SouthAmerica,0.04
Colombia,2012,J40,Bronchitis,81,6926.625198999999,448.23161280000005,1.74,46076848.0,SouthAmerica,0.18
Colombia,2012,J41,Bronchitis,3,6926.625198999999,448.23161280000005,1.74,46076848.0,SouthAmerica,0.01
Colombia,2012,J42,Bronchitis,189,6926.625198999999,448.23161280000005,1.74,46076848.0,SouthAmerica,0.41
Colombia,2013,A15,Tuberculosis,12,7177.465798,466.6201959,1.8064,46497267.0,SouthAmerica,0.03
Colombia,2013,A17,Tuberculosis,58,7177.465798,466.6201959,1.8064,46497267.0,SouthAmerica,0.12
Colombia,2013,A18,Tuberculosis,26,7177.465798,466.6201959,1.8064,46497267.0,SouthAmerica,0.06
Colombia,2013,A19,Tuberculosis,61,7177.465798,466.6201959,1.8064,46497267.0,SouthAmerica,0.13
Colombia,2013,J20,Bronchitis,26,7177.465798,466.6201959,1.8064,46497267.0,SouthAmerica,0.06
Colombia,2013,J40,Bronchitis,43,7177.465798,466.6201959,1.8064,46497267.0,SouthAmerica,0.09
Colombia,2013,J42,Bronchitis,144,7177.465798,466.6201959,1.8064,46497267.0,SouthAmerica,0.31
Colombia,2014,A15,Tuberculosis,20,7441.3103340000025,459.47532469999993,1.8214,46969209.0,SouthAmerica,0.04
Colombia,2014,A17,Tuberculosis,49,7441.3103340000025,459.47532469999993,1.8214,46969209.0,SouthAmerica,0.1
Colombia,2014,A18,Tuberculosis,18,7441.3103340000025,459.47532469999993,1.8214,46969209.0,SouthAmerica,0.04
Colombia,2014,A19,Tuberculosis,61,7441.3103340000025,459.47532469999993,1.8214,46969209.0,SouthAmerica,0.13
Colombia,2014,J20,Bronchitis,17,7441.3103340000025,459.47532469999993,1.8214,46969209.0,SouthAmerica,0.04
Colombia,2014,J40,Bronchitis,39,7441.3103340000025,459.47532469999993,1.8214,46969209.0,SouthAmerica,0.08
Colombia,2014,J42,Bronchitis,141,7441.3103340000025,459.47532469999993,1.8214,46969209.0,SouthAmerica,0.3
Colombia,2015,A15,Tuberculosis,19,7572.365505,364.041803,1.9379,47520667.0,SouthAmerica,0.04
Colombia,2015,A17,Tuberculosis,41,7572.365505,364.041803,1.9379,47520667.0,SouthAmerica,0.09
Colombia,2015,A18,Tuberculosis,15,7572.365505,364.041803,1.9379,47520667.0,SouthAmerica,0.03
Colombia,2015,A19,Tuberculosis,55,7572.365505,364.041803,1.9379,47520667.0,SouthAmerica,0.12
Colombia,2015,J20,Bronchitis,26,7572.365505,364.041803,1.9379,47520667.0,SouthAmerica,0.05
Colombia,2015,J40,Bronchitis,42,7572.365505,364.041803,1.9379,47520667.0,SouthAmerica,0.09
Colombia,2015,J42,Bronchitis,133,7572.365505,364.041803,1.9379,47520667.0,SouthAmerica,0.28
Colombia,2016,A15,Tuberculosis,17,7626.002946,340.3654688000001,2.0036,48171392.0,SouthAmerica,0.04
Colombia,2016,A17,Tuberculosis,46,7626.002946,340.3654688000001,2.0036,48171392.0,SouthAmerica,0.1
Colombia,2016,A18,Tuberculosis,24,7626.002946,340.3654688000001,2.0036,48171392.0,SouthAmerica,0.05
Colombia,2016,A19,Tuberculosis,45,7626.002946,340.3654688000001,2.0036,48171392.0,SouthAmerica,0.09
Colombia,2016,J20,Bronchitis,31,7626.002946,340.3654688000001,2.0036,48171392.0,SouthAmerica,0.06
Colombia,2016,J40,Bronchitis,33,7626.002946,340.3654688000001,2.0036,48171392.0,SouthAmerica,0.07
Colombia,2016,J42,Bronchitis,107,7626.002946,340.3654688000001,2.0036,48171392.0,SouthAmerica,0.22
Colombia,2017,A15,Tuberculosis,18,7613.726576999998,,2.0835,48901066.0,SouthAmerica,0.04
Colombia,2017,A17,Tuberculosis,50,7613.726576999998,,2.0835,48901066.0,SouthAmerica,0.1
Colombia,2017,A18,Tuberculosis,22,7613.726576999998,,2.0835,48901066.0,SouthAmerica,0.04
Colombia,2017,A19,Tuberculosis,62,7613.726576999998,,2.0835,48901066.0,SouthAmerica,0.13
Colombia,2017,J20,Bronchitis,25,7613.726576999998,,2.0835,48901066.0,SouthAmerica,0.05
Colombia,2017,J40,Bronchitis,43,7613.726576999998,,2.0835,48901066.0,SouthAmerica,0.09
Colombia,2017,J42,Bronchitis,106,7613.726576999998,,2.0835,48901066.0,SouthAmerica,0.22
Costa Rica,1997,A17,Tuberculosis,3,5696.768255,,0.872,3718949.0,CentralAmerica,0.08
Costa Rica,1997,A18,Tuberculosis,4,5696.768255,,0.872,3718949.0,CentralAmerica,0.11
Costa Rica,1997,A19,Tuberculosis,11,5696.768255,,0.872,3718949.0,CentralAmerica,0.3
Costa Rica,1997,J20,Bronchitis,6,5696.768255,,0.872,3718949.0,CentralAmerica,0.16
Costa Rica,1997,J40,Bronchitis,1,5696.768255,,0.872,3718949.0,CentralAmerica,0.03
Costa Rica,1997,J42,Bronchitis,17,5696.768255,,0.872,3718949.0,CentralAmerica,0.46
Costa Rica,1998,A17,Tuberculosis,4,5957.299932,,0.9009999999999999,3803887.0,CentralAmerica,0.11
Costa Rica,1998,A19,Tuberculosis,7,5957.299932,,0.9009999999999999,3803887.0,CentralAmerica,0.18
Costa Rica,1998,J20,Bronchitis,4,5957.299932,,0.9009999999999999,3803887.0,CentralAmerica,0.11
Costa Rica,1998,J40,Bronchitis,1,5957.299932,,0.9009999999999999,3803887.0,CentralAmerica,0.03
Costa Rica,1998,J42,Bronchitis,13,5957.299932,,0.9009999999999999,3803887.0,CentralAmerica,0.34
Costa Rica,1999,A17,Tuberculosis,2,6062.262095,,1.719,3885430.0,CentralAmerica,0.05
Costa Rica,1999,A18,Tuberculosis,1,6062.262095,,1.719,3885430.0,CentralAmerica,0.03
Costa Rica,1999,A19,Tuberculosis,6,6062.262095,,1.719,3885430.0,CentralAmerica,0.15
Costa Rica,1999,J20,Bronchitis,6,6062.262095,,1.719,3885430.0,CentralAmerica,0.15
Costa Rica,1999,J40,Bronchitis,2,6062.262095,,1.719,3885430.0,CentralAmerica,0.05
Costa Rica,1999,J41,Bronchitis,1,6062.262095,,1.719,3885430.0,CentralAmerica,0.03
Costa Rica,1999,J42,Bronchitis,12,6062.262095,,1.719,3885430.0,CentralAmerica,0.31
Costa Rica,2000,A17,Tuberculosis,6,6172.408361,251.0935849,1.3257,3962372.0,CentralAmerica,0.15
Costa Rica,2000,A18,Tuberculosis,2,6172.408361,251.0935849,1.3257,3962372.0,CentralAmerica,0.05
Costa Rica,2000,A19,Tuberculosis,4,6172.408361,251.0935849,1.3257,3962372.0,CentralAmerica,0.1
Costa Rica,2000,J20,Bronchitis,3,6172.408361,251.0935849,1.3257,3962372.0,CentralAmerica,0.08
Costa Rica,2000,J40,Bronchitis,2,6172.408361,251.0935849,1.3257,3962372.0,CentralAmerica,0.05
Costa Rica,2000,J42,Bronchitis,10,6172.408361,251.0935849,1.3257,3962372.0,CentralAmerica,0.25
Costa Rica,2001,A17,Tuberculosis,2,6274.316086,258.8064907,,4034074.0,CentralAmerica,0.05
Costa Rica,2001,A18,Tuberculosis,1,6274.316086,258.8064907,,4034074.0,CentralAmerica,0.02
Costa Rica,2001,A19,Tuberculosis,5,6274.316086,258.8064907,,4034074.0,CentralAmerica,0.12
Costa Rica,2001,J20,Bronchitis,4,6274.316086,258.8064907,,4034074.0,CentralAmerica,0.1
Costa Rica,2001,J40,Bronchitis,1,6274.316086,258.8064907,,4034074.0,CentralAmerica,0.02
Costa Rica,2001,J42,Bronchitis,5,6274.316086,258.8064907,,4034074.0,CentralAmerica,0.12
Costa Rica,2002,A17,Tuberculosis,1,6375.203852000002,280.289439,,4100925.0,CentralAmerica,0.02
Costa Rica,2002,A19,Tuberculosis,9,6375.203852000002,280.289439,,4100925.0,CentralAmerica,0.22
Costa Rica,2002,J40,Bronchitis,1,6375.203852000002,280.289439,,4100925.0,CentralAmerica,0.02
Costa Rica,2002,J42,Bronchitis,6,6375.203852000002,280.289439,,4100925.0,CentralAmerica,0.15
Costa Rica,2003,A17,Tuberculosis,3,6545.736721,291.73629960000005,,4164053.0,CentralAmerica,0.07
Costa Rica,2003,A19,Tuberculosis,7,6545.736721,291.73629960000005,,4164053.0,CentralAmerica,0.17
Costa Rica,2003,J20,Bronchitis,5,6545.736721,291.73629960000005,,4164053.0,CentralAmerica,0.12
Costa Rica,2003,J40,Bronchitis,2,6545.736721,291.73629960000005,,4164053.0,CentralAmerica,0.05
Costa Rica,2003,J42,Bronchitis,15,6545.736721,291.73629960000005,,4164053.0,CentralAmerica,0.36
Costa Rica,2004,A17,Tuberculosis,4,6730.831394,294.6903461,,4225155.0,CentralAmerica,0.09
Costa Rica,2004,A18,Tuberculosis,2,6730.831394,294.6903461,,4225155.0,CentralAmerica,0.05
Costa Rica,2004,A19,Tuberculosis,6,6730.831394,294.6903461,,4225155.0,CentralAmerica,0.14
Costa Rica,2004,J20,Bronchitis,2,6730.831394,294.6903461,,4225155.0,CentralAmerica,0.05
Costa Rica,2004,J40,Bronchitis,4,6730.831394,294.6903461,,4225155.0,CentralAmerica,0.09
Costa Rica,2004,J42,Bronchitis,9,6730.831394,294.6903461,,4225155.0,CentralAmerica,0.21
Costa Rica,2005,A17,Tuberculosis,2,6892.92318,314.472359,,4285502.0,CentralAmerica,0.05
Costa Rica,2005,A18,Tuberculosis,4,6892.92318,314.472359,,4285502.0,CentralAmerica,0.09
Costa Rica,2005,A19,Tuberculosis,4,6892.92318,314.472359,,4285502.0,CentralAmerica,0.09
Costa Rica,2005,J20,Bronchitis,4,6892.92318,314.472359,,4285502.0,CentralAmerica,0.09
Costa Rica,2005,J40,Bronchitis,3,6892.92318,314.472359,,4285502.0,CentralAmerica,0.07
Costa Rica,2005,J41,Bronchitis,1,6892.92318,314.472359,,4285502.0,CentralAmerica,0.02
Costa Rica,2005,J42,Bronchitis,12,6892.92318,314.472359,,4285502.0,CentralAmerica,0.28
Costa Rica,2006,A17,Tuberculosis,1,7289.903923000003,365.5856252,,4345412.0,CentralAmerica,0.02
Costa Rica,2006,A18,Tuberculosis,1,7289.903923000003,365.5856252,,4345412.0,CentralAmerica,0.02
Costa Rica,2006,A19,Tuberculosis,7,7289.903923000003,365.5856252,,4345412.0,CentralAmerica,0.16
Costa Rica,2006,J20,Bronchitis,5,7289.903923000003,365.5856252,,4345412.0,CentralAmerica,0.12
Costa Rica,2006,J40,Bronchitis,3,7289.903923000003,365.5856252,,4345412.0,CentralAmerica,0.07
Costa Rica,2006,J42,Bronchitis,7,7289.903923000003,365.5856252,,4345412.0,CentralAmerica,0.16
Costa Rica,2007,A17,Tuberculosis,2,7779.324927,430.4782281,,4404628.0,CentralAmerica,0.05
Costa Rica,2007,A18,Tuberculosis,1,7779.324927,430.4782281,,4404628.0,CentralAmerica,0.02
Costa Rica,2007,A19,Tuberculosis,5,7779.324927,430.4782281,,4404628.0,CentralAmerica,0.11
Costa Rica,2007,J20,Bronchitis,5,7779.324927,430.4782281,,4404628.0,CentralAmerica,0.11
Costa Rica,2007,J40,Bronchitis,7,7779.324927,430.4782281,,4404628.0,CentralAmerica,0.16
Costa Rica,2007,J41,Bronchitis,2,7779.324927,430.4782281,,4404628.0,CentralAmerica,0.05
Costa Rica,2007,J42,Bronchitis,6,7779.324927,430.4782281,,4404628.0,CentralAmerica,0.14
Costa Rica,2008,A17,Tuberculosis,2,8034.329922,519.3451548,,4463125.0,CentralAmerica,0.04
Costa Rica,2008,A18,Tuberculosis,2,8034.329922,519.3451548,,4463125.0,CentralAmerica,0.04
Costa Rica,2008,A19,Tuberculosis,8,8034.329922,519.3451548,,4463125.0,CentralAmerica,0.18
Costa Rica,2008,J20,Bronchitis,2,8034.329922,519.3451548,,4463125.0,CentralAmerica,0.04
Costa Rica,2008,J40,Bronchitis,4,8034.329922,519.3451548,,4463125.0,CentralAmerica,0.09
Costa Rica,2008,J41,Bronchitis,2,8034.329922,519.3451548,,4463125.0,CentralAmerica,0.04
Costa Rica,2008,J42,Bronchitis,6,8034.329922,519.3451548,,4463125.0,CentralAmerica,0.13
Costa Rica,2009,A17,Tuberculosis,3,7854.952375,538.4426182999998,,4520740.0,CentralAmerica,0.07
Costa Rica,2009,A19,Tuberculosis,3,7854.952375,538.4426182999998,,4520740.0,CentralAmerica,0.07
Costa Rica,2009,J20,Bronchitis,3,7854.952375,538.4426182999998,,4520740.0,CentralAmerica,0.07
Costa Rica,2009,J41,Bronchitis,3,7854.952375,538.4426182999998,,4520740.0,CentralAmerica,0.07
Costa Rica,2009,J42,Bronchitis,8,7854.952375,538.4426182999998,,4520740.0,CentralAmerica,0.18
Costa Rica,2010,A17,Tuberculosis,2,8141.913127,665.251421,,4577378.0,CentralAmerica,0.04
Costa Rica,2010,A19,Tuberculosis,2,8141.913127,665.251421,,4577378.0,CentralAmerica,0.04
Costa Rica,2010,J20,Bronchitis,5,8141.913127,665.251421,,4577378.0,CentralAmerica,0.11
Costa Rica,2010,J40,Bronchitis,3,8141.913127,665.251421,,4577378.0,CentralAmerica,0.07
Costa Rica,2010,J42,Bronchitis,6,8141.913127,665.251421,,4577378.0,CentralAmerica,0.13
Costa Rica,2011,A17,Tuberculosis,1,8390.479071,742.9501488,,4633086.0,CentralAmerica,0.02
Costa Rica,2011,A18,Tuberculosis,1,8390.479071,742.9501488,,4633086.0,CentralAmerica,0.02
Costa Rica,2011,A19,Tuberculosis,3,8390.479071,742.9501488,,4633086.0,CentralAmerica,0.06
Costa Rica,2011,J20,Bronchitis,3,8390.479071,742.9501488,,4633086.0,CentralAmerica,0.06
Costa Rica,2011,J40,Bronchitis,3,8390.479071,742.9501488,,4633086.0,CentralAmerica,0.06
Costa Rica,2011,J41,Bronchitis,1,8390.479071,742.9501488,,4633086.0,CentralAmerica,0.02
Costa Rica,2011,J42,Bronchitis,7,8390.479071,742.9501488,,4633086.0,CentralAmerica,0.15
Costa Rica,2012,A17,Tuberculosis,1,8689.965168,773.9884471,,4688000.0,CentralAmerica,0.02
Costa Rica,2012,A19,Tuberculosis,5,8689.965168,773.9884471,,4688000.0,CentralAmerica,0.11
Costa Rica,2012,J20,Bronchitis,6,8689.965168,773.9884471,,4688000.0,CentralAmerica,0.13
Costa Rica,2012,J40,Bronchitis,3,8689.965168,773.9884471,,4688000.0,CentralAmerica,0.06
Costa Rica,2012,J41,Bronchitis,2,8689.965168,773.9884471,,4688000.0,CentralAmerica,0.04
Costa Rica,2012,J42,Bronchitis,3,8689.965168,773.9884471,,4688000.0,CentralAmerica,0.06
Costa Rica,2013,A17,Tuberculosis,4,8785.741385,811.5185623,1.1497,4742107.0,CentralAmerica,0.08
Costa Rica,2013,A19,Tuberculosis,7,8785.741385,811.5185623,1.1497,4742107.0,CentralAmerica,0.15
Costa Rica,2013,J20,Bronchitis,4,8785.741385,811.5185623,1.1497,4742107.0,CentralAmerica,0.08
Costa Rica,2013,J40,Bronchitis,1,8785.741385,811.5185623,1.1497,4742107.0,CentralAmerica,0.02
Costa Rica,2013,J41,Bronchitis,2,8785.741385,811.5185623,1.1497,4742107.0,CentralAmerica,0.04
Costa Rica,2013,J42,Bronchitis,2,8785.741385,811.5185623,1.1497,4742107.0,CentralAmerica,0.04
Costa Rica,2014,A17,Tuberculosis,2,8993.526001999999,829.5610887,,4795396.0,CentralAmerica,0.04
Costa Rica,2014,A18,Tuberculosis,1,8993.526001999999,829.5610887,,4795396.0,CentralAmerica,0.02
Costa Rica,2014,A19,Tuberculosis,1,8993.526001999999,829.5610887,,4795396.0,CentralAmerica,0.02
Costa Rica,2014,J20,Bronchitis,7,8993.526001999999,829.5610887,,4795396.0,CentralAmerica,0.15
Costa Rica,2014,J40,Bronchitis,3,8993.526001999999,829.5610887,,4795396.0,CentralAmerica,0.06
Costa Rica,2014,J42,Bronchitis,5,8993.526001999999,829.5610887,,4795396.0,CentralAmerica,0.1
Costa Rica,2015,A17,Tuberculosis,3,9219.389701,885.8965203,,4847804.0,CentralAmerica,0.06
Costa Rica,2015,A18,Tuberculosis,1,9219.389701,885.8965203,,4847804.0,CentralAmerica,0.02
Costa Rica,2015,A19,Tuberculosis,4,9219.389701,885.8965203,,4847804.0,CentralAmerica,0.08
Costa Rica,2015,J40,Bronchitis,2,9219.389701,885.8965203,,4847804.0,CentralAmerica,0.04
Costa Rica,2015,J41,Bronchitis,1,9219.389701,885.8965203,,4847804.0,CentralAmerica,0.02
Costa Rica,2015,J42,Bronchitis,1,9219.389701,885.8965203,,4847804.0,CentralAmerica,0.02
Costa Rica,2016,A17,Tuberculosis,1,9509.738189,888.8537005000003,,4899345.0,CentralAmerica,0.02
Costa Rica,2016,J20,Bronchitis,8,9509.738189,888.8537005000003,,4899345.0,CentralAmerica,0.16
Costa Rica,2016,J40,Bronchitis,4,9509.738189,888.8537005000003,,4899345.0,CentralAmerica,0.08
Costa Rica,2016,J41,Bronchitis,2,9509.738189,888.8537005000003,,4899345.0,CentralAmerica,0.04
Costa Rica,2016,J42,Bronchitis,3,9509.738189,888.8537005000003,,4899345.0,CentralAmerica,0.06
Costa Rica,2017,A18,Tuberculosis,3,9732.269382999999,,,4949954.0,CentralAmerica,0.06
Costa Rica,2017,A19,Tuberculosis,4,9732.269382999999,,,4949954.0,CentralAmerica,0.08
Costa Rica,2017,J20,Bronchitis,3,9732.269382999999,,,4949954.0,CentralAmerica,0.06
Costa Rica,2017,J40,Bronchitis,3,9732.269382999999,,,4949954.0,CentralAmerica,0.06
Costa Rica,2017,J41,Bronchitis,1,9732.269382999999,,,4949954.0,CentralAmerica,0.02
Costa Rica,2017,J42,Bronchitis,7,9732.269382999999,,,4949954.0,CentralAmerica,0.14
Cuba,2001,A15,Tuberculosis,22,3579.395475,197.6710714,5.928999999999999,11164667.0,Caribbean,0.2
Cuba,2001,A18,Tuberculosis,2,3579.395475,197.6710714,5.928999999999999,11164667.0,Caribbean,0.02
Cuba,2001,A19,Tuberculosis,2,3579.395475,197.6710714,5.928999999999999,11164667.0,Caribbean,0.02
Cuba,2001,J20,Bronchitis,11,3579.395475,197.6710714,5.928999999999999,11164667.0,Caribbean,0.1
Cuba,2001,J40,Bronchitis,8,3579.395475,197.6710714,5.928999999999999,11164667.0,Caribbean,0.07
Cuba,2001,J41,Bronchitis,2,3579.395475,197.6710714,5.928999999999999,11164667.0,Caribbean,0.02
Cuba,2001,J42,Bronchitis,48,3579.395475,197.6710714,5.928999999999999,11164667.0,Caribbean,0.43
